timestamp;PV-Erzeugung_kW;Licht_und_Kraft_kW;Verbrauch_Mobilitaet_kW;Netzbezug_kW;Einspeisung_kW;Verbrauch_Haustechnik_kW;Available_Power_kW;Mobilitaet_aus_PV_Strom_kW;Stromverbrauch_Gesamt
04.01.2022 13:30;55.2;22.85;0;31.2;0;57.5;0;0;80.35
04.01.2022 13:45;29;21.35;0.1;47.7;0;48.25;0;0;69.7
04.01.2022 14:00;20.2;26.2;0.1;73.2;0;50.45;5.9;0;76.75
04.01.2022 14:15;17.5;26.15;0.1;66;0;55.1;8.55;0;81.35
04.01.2022 14:30;25;22.95;0.1;54.6;0;45.9;0;0;68.95
04.01.2022 14:45;14.1;22.1;0;75.6;0;52.3;8;0;74.4
04.01.2022 15:00;6.3;20.1;0.1;70.5;0;54.95;13.7;0;75.15
04.01.2022 15:15;5.9;23.3;0.1;77.7;0;45.35;17.3;0;68.75
04.01.2022 15:30;5.6;25.85;0.1;86.7;0;54.3;20.15;0;80.25
04.01.2022 15:45;3.5;23.9;0.1;74.4;0;52.6;20.3;0;76.6
04.01.2022 16:00;1.3;22.35;0.1;81.6;0;44.35;20.95;0;66.8
04.01.2022 16:15;0.9;21;0;87;0;56.85;20.1;0;77.85
04.01.2022 16:30;0.6;21.5;0.1;75;0;51.8;20.8;0;73.4
04.01.2022 16:45;0;23.65;0.1;86.4;0;45.15;23.55;0;68.9
04.01.2022 17:00;0;26.1;0.1;87;0;56.95;26;0;83.15
04.01.2022 17:15;0;25.55;0.1;78.9;0;46.9;25.45;0;72.55
04.01.2022 17:30;0;21.4;0.1;87.9;0;49.3;21.3;0;70.8
04.01.2022 17:45;0;22.3;0;80.1;0;55.35;22.3;0;77.65
04.01.2022 18:00;0;25.45;0.1;81;0;44.75;25.35;0;70.3
04.01.2022 18:15;0;22.8;0.1;90;0;52.55;22.7;0;75.45
04.01.2022 18:30;0;23.3;0.1;76.8;0;51.25;23.2;0;74.65
04.01.2022 18:45;0;24;0.1;84.6;0;46.15;23.9;0;70.25
04.01.2022 19:00;0;20.6;0.1;81.3;0;55.9;20.5;0;76.6
04.01.2022 19:15;0;20.5;0;68.4;0;43.75;20.5;0;64.25
04.01.2022 19:30;0;19.05;0.1;70.8;0;40.95;18.95;0;60.1
04.01.2022 19:45;0;17.95;0.1;68.4;0;47.45;17.85;0;65.5
04.01.2022 20:00;0;18.7;0.1;63;0;38.15;18.6;0;56.95
04.01.2022 20:15;0;21;0.1;61.5;0;32.7;20.9;0;53.8
04.01.2022 20:30;0;20.6;0.1;58.2;0;36.7;20.5;0;57.4
04.01.2022 20:45;0;18.95;0;52.2;0;28.7;18.95;0;47.65
04.01.2022 21:00;0;18.05;0.1;51.9;0;29;17.95;0;47.15
04.01.2022 21:15;0;18.7;0.1;61.2;0;31.35;18.6;0;50.15
04.01.2022 21:30;0;19.5;0.1;51;0;31.7;19.4;0;51.3
04.01.2022 21:45;0;18.05;0.1;50.1;0;26.25;17.95;0;44.4
04.01.2022 22:00;0;18.4;0.1;58.8;0;31.75;18.3;0;50.25
04.01.2022 22:15;0;18.7;0;51.6;0;30.45;18.7;0;49.15
04.01.2022 22:30;0;19.4;0.1;51.3;0;26.35;19.3;0;45.85
04.01.2022 22:45;0;20.75;0.1;53.1;0;27.55;20.65;0;48.4
04.01.2022 23:00;0;20.4;0.1;57;0;26.4;20.3;0;46.9
04.01.2022 23:15;0;18;0.1;55.2;0;35.75;17.9;0;53.85
04.01.2022 23:30;0;18.4;0.1;50.7;0;27.8;18.3;0;46.3
04.01.2022 23:45;0;18.55;0;56.4;0;26.55;18.55;0;45.1
05.01.2022 00:00;0;18.35;0.1;54;0;35.6;18.25;0;54.05
05.01.2022 00:15;0;18.7;0.1;51;0;26.35;18.6;0;45.15
05.01.2022 00:30;0;18.35;0.1;50.1;0;26.9;18.25;0;45.35
05.01.2022 00:45;0;18.6;0.1;54;0;27.4;18.5;0;46.1
05.01.2022 01:00;0;19;0.1;57.3;0;34.4;18.9;0;53.5
05.01.2022 01:15;0;19.05;0;49.8;0;27.1;19.05;0;46.15
05.01.2022 01:30;0;19.1;0.1;53.4;0;26.25;19;0;45.45
05.01.2022 01:45;0;19.3;0.1;57;0;33.2;19.2;0;52.6
05.01.2022 02:00;0;19.05;0.1;50.4;0;27;18.95;0;46.15
05.01.2022 02:15;0;19;0.1;49.5;0;26.6;18.9;0;45.7
05.01.2022 02:30;0;18.35;0.1;50.1;0;26.6;18.25;0;45.05
05.01.2022 02:45;0;18.65;0;50.1;0;25.6;18.65;0;44.25
05.01.2022 03:00;0;18.9;0.1;53.7;0;26.15;18.8;0;45.15
05.01.2022 03:15;0;19.9;0.1;56.7;0;34.35;19.8;0;54.35
05.01.2022 03:30;0;18.1;0.1;50.4;0;27.4;18;0;45.6
05.01.2022 03:45;0;19.15;0.1;52.5;0;26.3;19.05;0;45.55
05.01.2022 04:00;0;20;0;59.4;0;31.8;20;0;51.8
05.01.2022 04:15;0;19.9;0.1;51;0;29.5;19.8;0;49.5
05.01.2022 04:30;0;18.8;0.1;50.1;0;26.25;18.7;0;45.15
05.01.2022 04:45;0;18.8;0.1;60.6;0;30.95;18.7;0;49.85
05.01.2022 05:00;0;20.2;0.1;52.5;0;30.8;20.1;0;51.1
05.01.2022 05:15;0;19.55;0.1;52.5;0;27.6;19.45;0;47.25
05.01.2022 05:30;0;19.6;0;53.4;0;28.15;19.6;0;47.75
05.01.2022 05:45;0;21;0.1;54.6;0;28.35;20.9;0;49.45
05.01.2022 06:00;0;18.9;0.1;66;0;31.5;18.8;0;50.5
05.01.2022 06:15;0;18.7;0.1;65.7;0;41.1;18.6;0;59.9
05.01.2022 06:30;0;18.85;0.1;75.9;0;41.15;18.75;0;60.1
05.01.2022 06:45;0;19.95;0.1;81.6;0;52.4;19.85;0;72.45
05.01.2022 07:00;0;24.3;0;73.5;0;46.6;24.3;0;70.9
05.01.2022 07:15;0;23.25;0.1;82.2;0;43.3;23.15;0;66.65
05.01.2022 07:30;0;24.25;0.1;83.1;0;53.9;24.15;0;78.25
05.01.2022 07:45;0;25.25;0.1;76.5;0;44.65;25.15;0;70
05.01.2022 08:00;0;25.65;0.1;90.6;0;45.95;25.55;0;71.7
05.01.2022 08:15;0;28.55;0;81.9;0;52.4;28.55;0;80.95
05.01.2022 08:30;0;25.9;0.1;80.4;0;43.95;25.8;0;69.95
05.01.2022 08:45;0.3;25.8;0.1;90;0;52.05;25.4;0;77.95
05.01.2022 09:00;1.4;24.6;0.1;75.6;0;48.7;23.1;0;73.4
05.01.2022 09:15;1.7;23.55;0.1;78.9;0;45.5;21.75;0;69.15
05.01.2022 09:30;3.1;23.25;0.1;81.9;0;52.4;20.05;0;75.75
05.01.2022 09:45;6.4;23.7;0;70.5;0;48.35;17.3;0;72.05
05.01.2022 10:00;7.7;24.95;0.1;72.6;0;44;17.15;0;69.05
05.01.2022 10:15;10.7;20.6;0.1;73.2;0;52.75;9.8;0;73.45
05.01.2022 10:30;14.9;25.95;0.1;64.8;0;47.45;10.95;0;73.5
05.01.2022 10:45;14.7;27.65;4.9;70.2;0;45.1;8.05;0;77.65
05.01.2022 11:00;10.9;24;11;87;0;51.2;2.1;0;86.2
05.01.2022 11:15;10.1;25.9;10.9;79.2;0;48.9;4.9;0;85.7
05.01.2022 11:30;15.4;24.05;10.9;76.8;0;44;0;0;78.95
05.01.2022 11:45;15.1;23.05;10.9;81.6;0;54.65;0;0;88.6
05.01.2022 12:00;32.3;24.6;11;55.2;0;46.5;0;0;82.1
05.01.2022 12:15;32.4;24.25;11;62.4;0;45.35;0;0;80.6
05.01.2022 12:30;28.5;26.6;11;71.4;0;53.75;0;0;91.35
05.01.2022 12:45;23.1;27.35;11;69;0;47.95;0;0;86.3
05.01.2022 13:00;21.5;27;11;76.2;0;43.9;0;0;81.9
05.01.2022 13:15;39.9;27.25;11;59.4;0;56.95;0;0;95.2
05.01.2022 13:30;28.4;25.65;11;60;0;44.85;0;0;81.5
05.01.2022 13:45;33.9;22.75;11;61.2;0;46.2;0;0;79.95
05.01.2022 14:00;18.5;22.45;11;72.6;0;55.35;0;0;88.8
05.01.2022 14:15;21.4;22.3;11;66.3;0;45.7;0;0;79
05.01.2022 14:30;15.3;24.7;10.9;84;0;48.15;0;0;83.75
05.01.2022 14:45;31.1;23.8;11;60.3;0;53.3;0;0;88.1
05.01.2022 15:00;24.1;23.9;11;63;0;45;0;0;79.9
05.01.2022 15:15;22.6;23.3;10.9;79.5;0;49.1;0;0;83.3
05.01.2022 15:30;11.3;26.6;10.9;79.5;0;52.65;4.4;0;90.15
05.01.2022 15:45;8.7;26.85;10.9;89.4;0;44.85;7.25;0;82.6
05.01.2022 16:00;7.4;26.75;11.1;91.5;0;55.7;8.25;0;93.55
05.01.2022 16:15;4.8;25.05;6.3;81.9;0;45.8;13.95;0;77.15
05.01.2022 16:30;2.1;24.4;0.1;80.4;0;44.65;22.2;0;69.15
05.01.2022 16:45;0.4;23.8;0.1;83.7;0;55.5;23.3;0;79.4
05.01.2022 17:00;0;24.55;0;78.3;0;45.65;24.55;0;70.2
05.01.2022 17:15;0;28.15;0.1;90;0;46.05;28.05;0;74.3
05.01.2022 17:30;0;27.5;0.1;84.6;0;54.35;27.4;0;81.95
05.01.2022 17:45;0;23.95;0.1;77.1;0;45.5;23.85;0;69.55
05.01.2022 18:00;0;24.15;0.1;82.5;0;44.6;24.05;0;68.85
05.01.2022 18:15;0;23.65;0.3;83.4;0;55.1;23.35;0;79.05
05.01.2022 18:30;0;23;0.1;75;0;44.95;22.9;0;68.05
05.01.2022 18:45;0;23.05;0.1;88.2;0;47.25;22.95;0;70.4
05.01.2022 19:00;0;23.7;0.1;76.5;0;52.9;23.6;0;76.7
05.01.2022 19:15;0;21.45;0;70.8;0;41.9;21.45;0;63.35
05.01.2022 19:30;0;24.7;0.1;75;0;39.9;24.6;0;64.7
05.01.2022 19:45;0;22.3;0.1;73.8;0;47;22.2;0;69.4
05.01.2022 20:00;0;21.55;0.1;62.7;0;38.6;21.45;0;60.25
05.01.2022 20:15;0;19.4;0.1;54.3;0;32.45;19.3;0;51.95
05.01.2022 20:30;0;19.5;0.1;54.3;0;29.05;19.4;0;48.65
05.01.2022 20:45;0;22.45;0;56.1;0;29;22.45;0;51.45
05.01.2022 21:00;0;21.95;0.1;65.1;0;32.4;21.85;0;54.45
05.01.2022 21:15;0;19.4;0.1;51;0;31.95;19.3;0;51.45
05.01.2022 21:30;0;19.65;0.1;52.5;0;26.45;19.55;0;46.2
05.01.2022 21:45;0;23.4;0.1;55.5;0;27.05;23.3;0;50.55
05.01.2022 22:00;0;20.15;0.1;52.5;0;26.4;20.05;0;46.65
05.01.2022 22:15;0;19.5;0;59.4;0;33.5;19.5;0;53
05.01.2022 22:30;0;21.25;0.1;52.8;0;28.4;21.15;0;49.75
05.01.2022 22:45;0;21.25;0.1;53.1;0;26.6;21.15;0;47.95
05.01.2022 23:00;0;18.95;0.1;50.7;0;27.45;18.85;0;46.5
05.01.2022 23:15;0;18.9;0.1;51.9;0;26.5;18.8;0;45.5
05.01.2022 23:30;0;22.5;0.1;63.6;0;33.25;22.4;0;55.85
05.01.2022 23:45;0;22.8;0;53.7;0;28.55;22.8;0;51.35
06.01.2022 00:00;0;22.75;0.1;54.9;0;27.1;22.65;0;49.95
06.01.2022 00:15;0;21.45;0.1;53.7;0;27.1;21.35;0;48.65
06.01.2022 00:30;0;23.6;0.1;57;0;25.55;23.5;0;49.25
06.01.2022 00:45;0;23.5;0.1;63.6;0;33.7;23.4;0;57.3
06.01.2022 01:00;0;23.75;0;54.9;0;28.65;23.75;0;52.4
06.01.2022 01:15;0;25.15;0.1;56.4;0;25.55;25.05;0;50.8
06.01.2022 01:30;0;24.2;0.1;55.8;0;27.3;24.1;0;51.6
06.01.2022 01:45;0;23.55;0.1;55.2;0;26.25;23.45;0;49.9
06.01.2022 02:00;0;23.65;0.1;64.2;0;28.6;23.55;0;52.35
06.01.2022 02:15;0;24;0.1;55.2;0;32.75;23.9;0;56.85
06.01.2022 02:30;0;23.35;0;55.5;0;26.3;23.35;0;49.65
06.01.2022 02:45;0;24;0.1;58.2;0;27.2;23.9;0;51.3
06.01.2022 03:00;0;23.1;0.1;60.6;0;32.9;23;0;56.1
06.01.2022 03:15;0;24.55;0.1;56.7;0;27.2;24.45;0;51.85
06.01.2022 03:30;0;24.8;0.1;56.1;0;27.15;24.7;0;52.05
06.01.2022 03:45;0;23.6;0.1;55.5;0;25.95;23.5;0;49.65
06.01.2022 04:00;0;20.4;0;51.3;0;27.9;20.4;0;48.3
06.01.2022 04:15;0;19.05;0.1;50.7;0;25.9;18.95;0;45.05
06.01.2022 04:30;0;19.65;0.1;59.7;0;28.05;19.55;0;47.8
06.01.2022 04:45;0;19.85;0.1;54;0;35;19.75;0;54.95
06.01.2022 05:00;0;19.2;0.1;51.9;0;27.25;19.1;0;46.55
06.01.2022 05:15;0;20.05;0.1;59.4;0;27;19.95;0;47.15
06.01.2022 05:30;0;20.45;0;58.2;0;36.8;20.45;0;57.25
06.01.2022 05:45;0;19.4;0.1;52.5;0;28.25;19.3;0;47.75
06.01.2022 06:00;0;20.1;0.1;57.9;0;28.6;20;0;48.8
06.01.2022 06:15;0;20.55;0.1;68.1;0;36.2;20.45;0;56.85
06.01.2022 06:30;0;18.95;0.1;77.4;0;45.2;18.85;0;64.25
06.01.2022 06:45;0;19.55;0.1;67.8;0;45.95;19.45;0;65.6
06.01.2022 07:00;0;19.4;0;79.2;0;42.2;19.4;0;61.6
06.01.2022 07:15;0;19.5;0.1;73.2;0;51.4;19.4;0;71
06.01.2022 07:30;0;19.8;0.1;70.5;0;42.3;19.7;0;62.2
06.01.2022 07:45;0;19.85;0.1;71.7;0;43.5;19.75;0;63.45
06.01.2022 08:00;0;20.2;0.1;79.8;0;44.15;20.1;0;64.45
06.01.2022 08:15;0;19.75;0.1;76.2;0;53.25;19.65;0;73.1
06.01.2022 08:30;0.2;19.05;0;72;0;44.5;18.85;0;63.55
06.01.2022 08:45;2.1;19.8;0.1;81;0;49.95;17.6;0;69.85
06.01.2022 09:00;2;19.65;0.1;69.6;0;48.95;17.55;0;68.7
06.01.2022 09:15;1.1;19.35;0.1;71.1;0;43.3;18.15;0;62.75
06.01.2022 09:30;2.5;19.8;0.1;69;0;44.95;17.2;0;64.85
06.01.2022 09:45;4.1;19;0.1;80.7;0;47.25;14.8;0;66.35
06.01.2022 10:00;3.1;19.65;0;69.9;0;52.4;16.55;0;72.05
06.01.2022 10:15;7.9;19.8;0.1;69.6;0;43.6;11.8;0;63.5
06.01.2022 10:30;9.7;20.65;0.1;70.8;0;52.75;10.85;0;73.5
06.01.2022 10:45;5.5;19.9;0.1;66.9;0;46.55;14.3;0;66.55
06.01.2022 11:00;2.3;19.3;0.1;69;0;43.75;16.9;0;63.15
06.01.2022 11:15;2.7;19.6;0.1;72.3;0;45;16.8;0;64.7
06.01.2022 11:30;2.2;19.2;0;79.2;0;50.9;17;0;70.1
06.01.2022 11:45;2.5;20.65;0.1;70.8;0;48.2;18.05;0;68.95
06.01.2022 12:00;3.6;21.05;0.1;78;0;44.35;17.35;0;65.5
06.01.2022 12:15;5.1;19.05;0.1;70.2;0;54.3;13.85;0;73.45
06.01.2022 12:30;8.3;19.45;0.1;63.6;0;43.85;11.05;0;63.4
06.01.2022 12:45;11.5;19.3;0;60.3;0;43.55;7.8;0;62.85
06.01.2022 13:00;19.3;19.25;0.1;61.8;0;45.75;0;0;65.1
06.01.2022 13:15;14.8;19.2;0.1;61.5;0;54.8;4.3;0;74.1
06.01.2022 13:30;12;19.75;0.1;63;0;44.45;7.65;0;64.3
06.01.2022 13:45;43.8;19.7;0.1;39.9;0;51.5;0;0;71.3
06.01.2022 14:00;49.5;20.3;0.1;23.7;0.3;48.7;0;0;69.1
06.01.2022 14:15;28.5;22.7;0;47.1;0;44.35;0;0;67.05
06.01.2022 14:30;31.1;21.9;0.1;51.3;0;44.6;0;0;66.6
06.01.2022 14:45;31.4;19.4;0.1;46.8;0;55;0;0;74.5
06.01.2022 15:00;34.5;19.95;0.1;36.9;0;44.7;0;0;64.75
06.01.2022 15:15;22.7;18.85;0.1;61.8;0;48.7;0;0;67.65
06.01.2022 15:30;15.5;20.75;0.1;58.8;0;49.95;5.15;0;70.8
06.01.2022 15:45;12.3;23.4;0;63.9;0;44.7;11.1;0;68.1
06.01.2022 16:00;7.1;20.05;0.1;67.8;0;44.55;12.85;0;64.7
06.01.2022 16:15;5.9;19.8;0.1;77.7;0;51.7;13.8;0;71.6
06.01.2022 16:30;2.8;19;0.1;68.4;0;48.4;16.1;0;67.5
06.01.2022 16:45;0.4;22.1;0.1;85.2;0;46.1;21.6;0;68.3
06.01.2022 17:00;0;26.15;0.1;79.8;0;52.8;26.05;0;79.05
06.01.2022 17:15;0;19.9;0;72.6;0;43.95;19.9;0;63.85
06.01.2022 17:30;0;21;0.1;73.2;0;44;20.9;0;65.1
06.01.2022 17:45;0;21.35;0.1;83.4;0;45.75;21.25;0;67.2
06.01.2022 18:00;0;20.8;0.1;75.9;0;53.8;20.7;0;74.7
06.01.2022 18:15;0;19.65;0.1;74.7;0;43.9;19.55;0;63.65
06.01.2022 18:30;0;18.9;0.1;81;0;51.25;18.8;0;70.25
06.01.2022 18:45;0;19.4;0;72;0;46.95;19.4;0;66.35
06.01.2022 19:00;0;21.3;0.1;73.5;0;44.7;21.2;0;66.1
06.01.2022 19:15;0;23.4;0.1;70.2;0;41.85;23.3;0;65.35
06.01.2022 19:30;0;20.95;0.1;72;0;39.3;20.85;0;60.35
06.01.2022 19:45;0;19.2;0.1;69.3;0;47.2;19.1;0;66.5
06.01.2022 20:00;0;19.4;0.1;61.8;0;38;19.3;0;57.5
06.01.2022 20:15;0;19.3;0;55.5;0;32.6;19.3;0;51.9
06.01.2022 20:30;0;19.75;0.1;61.8;0;34.2;19.65;0;54.05
06.01.2022 20:45;0;19.7;0.1;53.7;0;30.5;19.6;0;50.3
06.01.2022 21:00;0;19.2;0.1;52.5;0;28.15;19.1;0;47.45
06.01.2022 21:15;0;19.9;0.1;51;0;27.6;19.8;0;47.6
06.01.2022 21:30;0;19.55;0;51;0;26.85;19.55;0;46.4
06.01.2022 21:45;0;19.55;0.1;50.7;0;26.7;19.45;0;46.35
06.01.2022 22:00;0;19.4;0.1;61.5;0;30.8;19.3;0;50.3
06.01.2022 22:15;0;20.3;0.1;61.2;0;30.5;20.2;0;50.9
06.01.2022 22:30;0;20.8;0.1;78.3;0;43.65;20.7;0;64.55
06.01.2022 22:45;0;20.3;0.1;78;0;48.15;20.2;0;68.55
06.01.2022 23:00;0;19.7;0;77.7;0;47.35;19.7;0;67.05
06.01.2022 23:15;0;19.7;0.1;86.1;0;51.25;19.6;0;71.05
06.01.2022 23:30;0;20.55;0.1;78.3;0;51.5;20.45;0;72.15
06.01.2022 23:45;0;20.4;0.1;76.8;0;47.8;20.3;0;68.3
07.01.2022 00:00;0;19.95;0.1;52.5;0;39.95;19.85;0;60
07.01.2022 00:15;0;19.95;0.1;51.6;0;26.65;19.85;0;46.7
07.01.2022 00:30;0;20.2;0;60.3;0;27.05;20.2;0;47.25
07.01.2022 00:45;0;20.1;0.1;52.2;0;33.35;20;0;53.55
07.01.2022 01:00;0;20.4;0.1;51.9;0;26.85;20.3;0;47.35
07.01.2022 01:15;0;20.5;0.1;52.5;0;26.45;20.4;0;47.05
07.01.2022 01:30;0;19.95;0.1;51;0;26.6;19.85;0;46.65
07.01.2022 01:45;0;19.8;0.1;53.7;0;26.5;19.7;0;46.4
07.01.2022 02:00;0;20.15;0;59.7;0;32.9;20.15;0;53.05
07.01.2022 02:15;0;20.05;0.1;51.3;0;29.1;19.95;0;49.25
07.01.2022 02:30;0;20;0.1;66;0;26.9;19.9;0;47
07.01.2022 02:45;0;19.6;0.1;77.7;0;47.55;19.5;0;67.25
07.01.2022 03:00;0;19.9;0.1;77.1;0;47.75;19.8;0;67.75
07.01.2022 03:15;0;19.85;0.1;86.1;0;48.75;19.75;0;68.7
07.01.2022 03:30;0;19.55;0;76.8;0;54.15;19.55;0;73.7
07.01.2022 03:45;0;19.2;0.1;76.8;0;47.5;19.1;0;66.8
07.01.2022 04:00;0;19.8;0.1;69;0;48.55;19.7;0;68.45
07.01.2022 04:15;0;20;0.1;52.8;0;31.75;19.9;0;51.85
07.01.2022 04:30;0;21.3;0.1;57.3;0;26.85;21.2;0;48.25
07.01.2022 04:45;0;20.2;0;57;0;35.05;20.2;0;55.25
07.01.2022 05:00;0;20;0.1;52.8;0;26.7;19.9;0;46.8
07.01.2022 05:15;0;20.95;0.1;54;0;28.1;20.85;0;49.15
07.01.2022 05:30;0;19.95;0.1;54;0;28.3;19.85;0;48.35
07.01.2022 05:45;0;19.8;0.1;54;0;28.9;19.7;0;48.8
07.01.2022 06:00;0;21.25;0.1;68.4;0;34;21.15;0;55.35
07.01.2022 06:15;0;20.65;0;67.2;0;39.1;20.65;0;59.75
07.01.2022 06:30;0;20.9;0.1;91.2;0;43.05;20.8;0;64.05
07.01.2022 06:45;0;19.65;0.1;104.1;0;71.1;19.55;0;90.85
07.01.2022 07:00;0;22.7;0.1;98.1;0;64;22.6;0;86.8
07.01.2022 07:15;0;23.85;0.1;99;0;63.5;23.75;0;87.45
07.01.2022 07:30;0;23.5;0.1;100.5;0;63.05;23.4;0;86.65
07.01.2022 07:45;0;24.75;0;109.8;0;65.1;24.75;0;89.85
07.01.2022 08:00;0;24.7;0.1;91.2;0;72.65;24.6;0;97.45
07.01.2022 08:15;1;24.55;0.1;76.5;0;45.2;23.45;0;69.85
07.01.2022 08:30;1.7;24.25;0.1;86.7;0;48.9;22.45;0;73.25
07.01.2022 08:45;3.8;23.6;0.1;71.1;0;50.15;19.7;0;73.85
07.01.2022 09:00;3.2;22.05;0.1;72.3;0;43.85;18.75;0;66
07.01.2022 09:15;5.5;25.55;0;72.3;0;44.95;20.05;0;70.5
07.01.2022 09:30;8.9;25.85;0.1;69;0;43.65;16.85;0;69.6
07.01.2022 09:45;9.2;22.15;0.1;74.4;0;47.1;12.85;0;69.35
07.01.2022 10:00;11.1;19.75;0.1;63.6;0;52.2;8.55;0;72.05
07.01.2022 10:15;12.4;21.4;0.1;67.5;0;44.2;8.9;0;65.7
07.01.2022 10:30;14.9;24.85;0.3;72.6;0;53.4;9.65;0;78.55
07.01.2022 10:45;13;26.25;10.9;74.7;0;46.8;2.35;0;83.95
07.01.2022 11:00;14.4;28.05;11;77.7;0;44.35;2.65;0;83.4
07.01.2022 11:15;20;27.5;10.9;69.3;0;44.55;0;0;82.95
07.01.2022 11:30;25.9;23.1;10.9;60.9;0;44.5;0;0;78.5
07.01.2022 11:45;27.2;24;11;72;0;49.35;0;0;84.35
07.01.2022 12:00;27.5;23.95;11;60.6;0;49.35;0;0;84.3
07.01.2022 12:15;25.7;25.25;11;69.3;0;44.4;0;0;80.65
07.01.2022 12:30;24.1;25.1;11;69.9;0;54.9;0;0;91
07.01.2022 12:45;20.9;24.8;11;67.8;0;44.25;0;0;80.05
07.01.2022 13:00;26.5;24.55;11;60.3;0;43.95;0;0;79.5
07.01.2022 13:15;31.3;23.35;11;54.6;0;44.3;0;0;78.65
07.01.2022 13:30;29.3;25;11;68.4;0;44.05;0;0;80.05
07.01.2022 13:45;24.9;26.45;10.9;70.2;0;55;0;0;92.35
07.01.2022 14:00;22.2;25;11;65.4;0;44.4;0;0;80.4
07.01.2022 14:15;16.8;23.35;11;81.3;0;48.65;0;0;83
07.01.2022 14:30;9.9;20.1;11;74.1;0;49.8;0;0;80.9
07.01.2022 14:45;7.7;21.75;11;77.1;0;44.6;3.05;0;77.35
07.01.2022 15:00;6.5;21.6;11;78.3;0;44.5;4.1;0;77.1
07.01.2022 15:15;3;22.15;11;83.1;0;44.5;8.15;0;77.65
07.01.2022 15:30;1.9;24;10.9;97.2;0;48.75;11.2;0;83.65
07.01.2022 15:45;1.4;21.65;11;83.7;0;50.05;9.25;0;82.7
07.01.2022 16:00;0.8;21.6;11;90.3;0;44.35;9.8;0;76.95
07.01.2022 16:15;0.4;23.55;11;93;0;54.3;12.15;0;88.85
07.01.2022 16:30;0.1;22.95;10.9;85.2;0;45.35;11.95;0;79.2
07.01.2022 16:45;0;21.8;11;86.1;0;44.55;10.8;0;77.35
07.01.2022 17:00;0;23.65;10.5;87.3;0;44.7;13.15;0;78.85
07.01.2022 17:15;0;27.2;0.1;89.4;0;44.75;27.1;0;72.05
07.01.2022 17:30;0;27.35;0.1;85.2;0;54.85;27.25;0;82.3
07.01.2022 17:45;0;23.9;0.1;76.8;0;45.7;23.8;0;69.7
07.01.2022 18:00;0;24;0.1;87.6;0;47.85;23.9;0;71.95
07.01.2022 18:15;0;24.85;0;78;0;51.75;24.85;0;76.6
07.01.2022 18:30;0;24.45;0.1;76.8;0;44.45;24.35;0;69
07.01.2022 18:45;0;22.15;0.1;74.4;0;44.35;22.05;0;66.6
07.01.2022 19:00;0;20.35;0.1;72.3;0;44.5;20.25;0;64.95
07.01.2022 19:15;0;22.55;0.1;78.9;0;43.5;22.45;0;66.15
07.01.2022 19:30;0;21.7;0.1;69.9;0;48.35;21.6;0;70.15
07.01.2022 19:45;0;21.45;0;66.9;0;39.4;21.45;0;60.85
07.01.2022 20:00;0;20.25;0.1;72.3;0;40.5;20.15;0;60.85
07.01.2022 20:15;0;21.95;0.1;57.6;0;39.8;21.85;0;61.85
07.01.2022 20:30;0;22.3;0.1;56.7;0;29.4;22.2;0;51.8
07.01.2022 20:45;0;22.4;0.1;57.3;0;28.8;22.3;0;51.3
07.01.2022 21:00;0;22.2;0.1;56.1;0;29.9;22.1;0;52.2
07.01.2022 21:15;0;20.5;0;52.8;0;27.25;20.5;0;47.75
07.01.2022 21:30;0;19.85;0.1;51.3;0;28;19.75;0;47.95
07.01.2022 21:45;0;19.75;0.1;52.2;0;26.9;19.65;0;46.75
07.01.2022 22:00;0;20.1;0.1;60;0;29.95;20;0;50.15
07.01.2022 22:15;0;20.55;0.1;54.6;0;32.55;20.45;0;53.2
07.01.2022 22:30;0;21.65;0.1;54.3;0;28.45;21.55;0;50.2
07.01.2022 22:45;0;19.85;0;51.6;0;28.85;19.85;0;48.7
07.01.2022 23:00;0;19.55;0.1;60.3;0;28.4;19.45;0;48.05
07.01.2022 23:15;0;20.05;0.1;51.9;0;33.05;19.95;0;53.2
07.01.2022 23:30;0;20.1;0.1;52.5;0;27.2;20;0;47.4
07.01.2022 23:45;0;20;0.1;51.9;0;27.4;19.9;0;47.5
08.01.2022 00:00;0;19.6;0.1;51.6;0;27.6;19.5;0;47.3
08.01.2022 00:15;0;20.1;0;51.3;0;27.35;20.1;0;47.45
08.01.2022 00:30;0;19.95;0.1;73.8;0;33.3;19.85;0;53.35
08.01.2022 00:45;0;20.1;0.1;77.1;0;48.75;20;0;68.95
08.01.2022 01:00;0;19.75;0.1;76.2;0;48.95;19.65;0;68.8
08.01.2022 01:15;0;20.3;0.1;85.5;0;51.85;20.2;0;72.25
08.01.2022 01:30;0;20.05;0.1;76.5;0;52.7;19.95;0;72.85
08.01.2022 01:45;0;19.95;0;76.8;0;48.3;19.95;0;68.25
08.01.2022 02:00;0;19.9;0.1;63;0;48.05;19.8;0;68.05
08.01.2022 02:15;0;19.65;0.1;51;0;27.5;19.55;0;47.25
08.01.2022 02:30;0;19.75;0.1;51;0;26.9;19.65;0;46.75
08.01.2022 02:45;0;20.05;0.1;51;0;27.4;19.95;0;47.55
08.01.2022 03:00;0;20.45;0.1;51.6;0;27;20.35;0;47.55
08.01.2022 03:15;0;19.8;0;59.7;0;31.6;19.8;0;51.4
